result,reason,unit_id,unit_type,serial,model,qrcode,region,site_num,visit_num,uar_link,photo_url,photo_description,completed_time
GOOD,Cube separator is properly installed with clear parallel grid dividers visible and no visible damage or cracks.,230683,Ice Machine,N00134K,KHM-2100SRJZ3,QRSF68679,Olive Garden,6524,2.0,https://filtrexone.filtrexservicegroup.com/oneTimeUAR/87777/133702848,https://storage.googleapis.com/filtrex_main_site//rebuild/Olive-Garden/6524/Visit/2/QRSF68679/field_285_photo.jpg?54865,Before Cleaning drop zone,2025-09-10 00:00:00
GOOD,Cube separator is properly installed with parallel dividers intact and no visible damage or missing sections.,230683,Ice Machine,N00134K,KHM-2100SRJZ3,QRSF68679,Olive Garden,6524,2.0,https://filtrexone.filtrexservicegroup.com/oneTimeUAR/87777/133702848,https://storage.googleapis.com/filtrex_main_site//rebuild/Olive-Garden/6524/Visit/2/QRSF68679/field_45_photo.jpg?55016,Evap. After Cleaning,2025-09-10 00:00:00
GOOD,Cube separator grid is properly installed with parallel dividers intact and no visible damage or obstruction.,230683,Ice Machine,N00134K,KHM-2100SRJZ3,QRSF68679,Olive Garden,6524,2.0,https://filtrexone.filtrexservicegroup.com/oneTimeUAR/87777/133702848,https://storage.googleapis.com/filtrex_main_site//rebuild/Olive-Garden/6524/Visit/2/QRSF68679/field_424_photo.jpg?165,Ice machine components Re-Assembled,2025-09-10 00:00:00
GOOD,Multiple cube separators are visible and appear properly installed between the evaporators with no visible damage or misalignment.,230683,Ice Machine,N00134K,KHM-2100SRJZ3,QRSF68679,Olive Garden,6524,3.0,https://filtrexone.filtrexservicegroup.com/oneTimeUAR/90193/137283072,https://storage.googleapis.com/filtrex_main_site//rebuild/Olive-Garden/6524/Visit/3/QRSF68679/field_313_photo.jpg?69186,Before evap cleaning,2026-02-06 00:00:00
GOOD,Cube separators are properly installed with parallel dividers intact and no visible damage or deterioration.,230683,Ice Machine,N00134K,KHM-2100SRJZ3,QRSF68679,Olive Garden,6524,3.0,https://filtrexone.filtrexservicegroup.com/oneTimeUAR/90193/137283072,https://storage.googleapis.com/filtrex_main_site//rebuild/Olive-Garden/6524/Visit/3/QRSF68679/field_45_photo.jpg?14809,Evap. After Cleaning,2026-02-06 00:00:00
GOOD,Cube separator with parallel dividers is visible and properly installed in the ice machine with no apparent damage.,230683,Ice Machine,N00134K,KHM-2100SRJZ3,QRSF68679,Olive Garden,6524,3.0,https://filtrexone.filtrexservicegroup.com/oneTimeUAR/90193/137283072,https://storage.googleapis.com/filtrex_main_site//rebuild/Olive-Garden/6524/Visit/3/QRSF68679/problemphotos/problem_photo_0.jpg?66821,Top,2026-02-06 00:00:00
GOOD,Cube separators are visible on both sides with parallel divider grids properly installed and intact in the ice machine bin area.,230687,Ice Machine,N00130k,KHM-2100SRJ23,QRSF68678,Hoshizaki - Indiana,6524,1.0,https://filtrexone.filtrexservicegroup.com/oneTimeUAR/81660/124320192,https://storage.googleapis.com/filtrex_main_site//rebuild/Olive-Garden/6524/Visit/1/QRSF68678/field_228_photo.jpg?84114,Cube Separator And Guide Mounting,2025-03-13 00:00:00
GOOD,Cube separator is properly installed with intact perforated plastic grid structure and correct positioning between evaporator and bin.,230687,Ice Machine,N00130k,KHM-2100SRJ23,QRSF68678,Olive Garden,6524,2.0,https://filtrexone.filtrexservicegroup.com/oneTimeUAR/87777/133702848,https://storage.googleapis.com/filtrex_main_site//rebuild/Olive-Garden/6524/Visit/2/QRSF68678/field_285_photo.jpg?63158,Before Cleaning drop zone,2025-09-10 00:00:00
GOOD,Cube separator is properly installed with parallel dividers intact and no visible damage or blockages.,230687,Ice Machine,N00130k,KHM-2100SRJ23,QRSF68678,Olive Garden,6524,2.0,https://filtrexone.filtrexservicegroup.com/oneTimeUAR/87777/133702848,https://storage.googleapis.com/filtrex_main_site//rebuild/Olive-Garden/6524/Visit/2/QRSF68678/field_313_photo.jpg?62156,Before evap cleaning,2025-09-10 00:00:00
GOOD,Cube separator is properly installed in correct position with intact plastic grid structure and no visible damage or obstruction.,230687,Ice Machine,N00130k,KHM-2100SRJ23,QRSF68678,Olive Garden,6524,2.0,https://filtrexone.filtrexservicegroup.com/oneTimeUAR/87777/133702848,https://storage.googleapis.com/filtrex_main_site//rebuild/Olive-Garden/6524/Visit/2/QRSF68678/field_4_photo.jpg?85402,Drop Zone Wiped Down,2025-09-10 00:00:00
GOOD,Cube separator is properly installed with parallel grid dividers intact and positioned correctly between the evaporator and ice bin.,230687,Ice Machine,N00130k,KHM-2100SRJ23,QRSF68678,Olive Garden,6524,2.0,https://filtrexone.filtrexservicegroup.com/oneTimeUAR/87777/133702848,https://storage.googleapis.com/filtrex_main_site//rebuild/Olive-Garden/6524/Visit/2/QRSF68678/field_45_photo.jpg?77291,Evap. After Cleaning,2025-09-10 00:00:00
GOOD,"The cube separator grid is clearly visible with parallel dividers properly installed between the evaporator and bin area, showing no visible damage or misalignment.",230687,Ice Machine,N00130k,KHM-2100SRJ23,QRSF68678,Olive Garden,6524,2.0,https://filtrexone.filtrexservicegroup.com/oneTimeUAR/87777/133702848,https://storage.googleapis.com/filtrex_main_site//rebuild/Olive-Garden/6524/Visit/2/QRSF68678/field_282_photo.jpg?87467,Ice Machine Cleaned and Disassembled,2025-09-10 00:00:00
GOOD,"The cube separator grid is properly installed between the evaporator and bin area, showing parallel dividers in good condition with no visible damage or misalignment.",230687,Ice Machine,N00130k,KHM-2100SRJ23,QRSF68678,Olive Garden,6524,2.0,https://filtrexone.filtrexservicegroup.com/oneTimeUAR/87777/133702848,https://storage.googleapis.com/filtrex_main_site//rebuild/Olive-Garden/6524/Visit/2/QRSF68678/field_424_photo.jpg?19043,Ice machine components Re-Assembled,2025-09-10 00:00:00
GOOD,The cube separators are properly installed in both sections with parallel dividers intact and no visible damage or misalignment.,230687,Ice Machine,N00130k,KHM-2100SRJ23,QRSF68678,Olive Garden,6524,3.0,https://filtrexone.filtrexservicegroup.com/oneTimeUAR/90193/137283072,https://storage.googleapis.com/filtrex_main_site//rebuild/Olive-Garden/6524/Visit/3/QRSF68678/field_313_photo.jpg?39929,Before evap cleaning,2026-02-06 00:00:00
GOOD,The yellow and white cube separator grids are visible and appear to be properly installed with intact parallel dividers in good condition.,230687,Ice Machine,N00130k,KHM-2100SRJ23,QRSF68678,Olive Garden,6524,3.0,https://filtrexone.filtrexservicegroup.com/oneTimeUAR/90193/137283072,https://storage.googleapis.com/filtrex_main_site//rebuild/Olive-Garden/6524/Visit/3/QRSF68678/field_17_photo.jpg?12015,Before cleaning,2026-02-06 00:00:00
GOOD,"Cube separators are visible in both compartments with parallel vertical dividers properly installed between the evaporators and bins, showing no apparent damage or misalignment.",230687,Ice Machine,N00130k,KHM-2100SRJ23,QRSF68678,Olive Garden,6524,3.0,https://filtrexone.filtrexservicegroup.com/oneTimeUAR/90193/137283072,https://storage.googleapis.com/filtrex_main_site//rebuild/Olive-Garden/6524/Visit/3/QRSF68678/field_282_photo.jpg?68516,Ice Machine Cleaned and Disassembled,2026-02-06 00:00:00
GOOD,Cube separator is properly installed in the bin area with no visible damage or ice buildup obstructing its function.,230761,Ice Machine,P00496M,KM-1900SRJZ3,QRSF66411,Yard House - California,8301,1.0,https://filtrexone.filtrexservicegroup.com/oneTimeUAR/86868/132221376,https://storage.googleapis.com/filtrex_main_site//rebuild/Yard-House/8301/Visit/1/QRSF66411/field_185_photo.jpg?94866,Bin control,2025-08-14 00:00:00
GOOD,Cube separator grids are visible and properly installed with parallel dividers intact and no apparent damage or misalignment.,230761,Ice Machine,P00496M,KM-1900SRJZ3,QRSF66411,Yard House - California,8301,2.0,https://filtrexone.filtrexservicegroup.com/oneTimeUAR/89882/136912704,https://storage.googleapis.com/filtrex_main_site//rebuild/Yard-House/8301/Visit/2/QRSF66411/field_45_photo.jpg?99126,Evap. After Cleaning,2026-02-03 00:00:00
GOOD,Cube separator is properly installed with parallel dividers visible and no apparent damage or deterioration.,231424,Ice Machine,P21317E,KM2600SRJZ3,QRSF70118,Olive Garden,6511,1.0,https://filtrexone.filtrexservicegroup.com/oneTimeUAR/82712/125925120,https://storage.googleapis.com/filtrex_main_site//rebuild/Olive-Garden/6511/Visit/1/QRSF70118/field_228_photo.jpg?72954,Cube Separator And Guide Mounting,2025-03-31 00:00:00
GOOD,Cube separator is properly installed with all parallel dividers intact and no visible damage or debris obstruction.,231424,Ice Machine,P21317E,KM2600SRJZ3,QRSF70118,Olive Garden,6511,2.0,https://filtrexone.filtrexservicegroup.com/oneTimeUAR/88238/134320128,https://storage.googleapis.com/filtrex_main_site//rebuild/Olive-Garden/6511/Visit/2/QRSF70118/field_45_photo.jpg?68313,Evap. After Cleaning,2025-10-10 00:00:00
GOOD,Cube separator grid is properly installed between the evaporator and bin with parallel dividers intact and undamaged.,231424,Ice Machine,P21317E,KM2600SRJZ3,QRSF70118,Olive Garden,6511,2.0,https://filtrexone.filtrexservicegroup.com/oneTimeUAR/88238/134320128,https://storage.googleapis.com/filtrex_main_site//rebuild/Olive-Garden/6511/Visit/2/QRSF70118/field_282_photo.jpg?63083,Ice Machine Cleaned and Disassembled,2025-10-10 00:00:00
GOOD,"Cube separators are clearly visible on both sides of the machine, properly installed with intact plastic grid dividers in correct position between evaporator and bin.",231424,Ice Machine,P21317E,KM2600SRJZ3,QRSF70118,Olive Garden,6511,2.0,https://filtrexone.filtrexservicegroup.com/oneTimeUAR/88238/134320128,https://storage.googleapis.com/filtrex_main_site//rebuild/Olive-Garden/6511/Visit/2/QRSF70118/field_424_photo.jpg?93765,Ice machine components Re-Assembled,2025-10-10 00:00:00
GOOD,Cube separator is properly installed with parallel dividers visible and no visible damage or obstructions.,231425,Ice Machine,P21321E,KM-2600SRJ3,QRSF70124,Olive Garden,6511,1.0,https://filtrexone.filtrexservicegroup.com/oneTimeUAR/82712/125925120,https://storage.googleapis.com/filtrex_main_site//rebuild/Olive-Garden/6511/Visit/1/QRSF70124/field_152_photo.jpg?12371,Water line,2025-03-31 00:00:00
GOOD,Cube separator grids are visible and properly installed with parallel dividers intact and no damage observed.,231425,Ice Machine,P21321E,KM-2600SRJ3,QRSF70124,Olive Garden,6511,1.0,https://filtrexone.filtrexservicegroup.com/oneTimeUAR/82712/125925120,https://storage.googleapis.com/filtrex_main_site//rebuild/Olive-Garden/6511/Visit/1/QRSF70124/field_281_photo.jpg?64495,Water stop,2025-03-31 00:00:00
GOOD,Cube separator grids are visible and properly positioned on both sides of the ice chute with no apparent damage or misalignment.,231425,Ice Machine,P21321E,KM-2600SRJ3,QRSF70124,Olive Garden,6511,1.0,https://filtrexone.filtrexservicegroup.com/oneTimeUAR/82712/125925120,https://storage.googleapis.com/filtrex_main_site//rebuild/Olive-Garden/6511/Visit/1/QRSF70124/field_228_photo.jpg,Cube Separator And Guide Mounting,2025-03-31 00:00:00
GOOD,Cube separator grid is properly installed with parallel dividers intact and no visible damage or misalignment.,231425,Ice Machine,P21321E,KM-2600SRJ3,QRSF70124,Olive Garden,6511,2.0,https://filtrexone.filtrexservicegroup.com/oneTimeUAR/88238/134320128,https://storage.googleapis.com/filtrex_main_site//rebuild/Olive-Garden/6511/Visit/2/QRSF70124/field_45_photo.jpg,Evap. After Cleaning,2025-10-10 00:00:00
GOOD,"The cube separator grid with parallel dividers is clearly visible at the top of the machine, properly installed between the evaporator and bin area, and appears undamaged.",231425,Ice Machine,P21321E,KM-2600SRJ3,QRSF70124,Olive Garden,6511,2.0,https://filtrexone.filtrexservicegroup.com/oneTimeUAR/88238/134320128,https://storage.googleapis.com/filtrex_main_site//rebuild/Olive-Garden/6511/Visit/2/QRSF70124/field_282_photo.jpg,Ice Machine Cleaned and Disassembled,2025-10-10 00:00:00
GOOD,The cube separator grid is visible at the bottom of the bin with parallel dividers intact and properly positioned between the evaporator and storage bin.,231431,Ice Machine,P30386G,KM-1900SRJZ3,QRSF70122,LONGHORNSTEAKHOUSE,5692,1.0,https://filtrexone.filtrexservicegroup.com/oneTimeUAR/82711/125925120,https://storage.googleapis.com/filtrex_main_site//rebuild/Longhorn/5692/Visit/1/QRSF70122/field_191_photo.jpg?3476,Bin drain line,2025-04-02 00:00:00
GOOD,Cube separator is properly installed with parallel dividers visible and no visible damage or obstructions.,231431,Ice Machine,P30386G,KM-1900SRJZ3,QRSF70122,LONGHORNSTEAKHOUSE,5692,1.0,https://filtrexone.filtrexservicegroup.com/oneTimeUAR/82711/125925120,https://storage.googleapis.com/filtrex_main_site//rebuild/Longhorn/5692/Visit/1/QRSF70122/field_228_photo.jpg?81663,Cube Separator And Guide Mounting,2025-04-02 00:00:00
GOOD,"Cube separator grid is visible, properly installed between evaporator and bin, with clear perforated holes and no visible damage or blockage.",231431,Ice Machine,P30386G,KM-1900SRJZ3,QRSF70122,LONGHORNSTEAKHOUSE,5692,2.0,https://filtrexone.filtrexservicegroup.com/oneTimeUAR/84833/129134976,https://storage.googleapis.com/filtrex_main_site//rebuild/Longhorn/5692/Visit/2/QRSF70122/field_285_photo.jpg?16852,Before Cleaning drop zone,2025-06-20 00:00:00
GOOD,"Cube separator is properly installed in its correct position between the evaporator and bin area, appears undamaged and functional.",231431,Ice Machine,P30386G,KM-1900SRJZ3,QRSF70122,LONGHORNSTEAKHOUSE,5692,3.0,https://filtrexone.filtrexservicegroup.com/oneTimeUAR/88237/134320128,https://storage.googleapis.com/filtrex_main_site//rebuild/Longhorn/5692/Visit/3/QRSF70122/field_4_photo.jpg?28907,Drop Zone Wiped Down,2025-10-07 00:00:00
GOOD,"Cube separators are properly installed with parallel grid dividers on both sides of the evaporator, appearing undamaged and correctly positioned.",231431,Ice Machine,P30386G,KM-1900SRJZ3,QRSF70122,LONGHORNSTEAKHOUSE,5692,3.0,https://filtrexone.filtrexservicegroup.com/oneTimeUAR/88237/134320128,https://storage.googleapis.com/filtrex_main_site//rebuild/Longhorn/5692/Visit/3/QRSF70122/field_45_photo.jpg?85778,Evap. After Cleaning,2025-10-07 00:00:00
GOOD,Cube separator grids are properly installed with parallel dividers intact and positioned correctly between the evaporator and bin area.,231431,Ice Machine,P30386G,KM-1900SRJZ3,QRSF70122,LONGHORNSTEAKHOUSE,5692,3.0,https://filtrexone.filtrexservicegroup.com/oneTimeUAR/88237/134320128,https://storage.googleapis.com/filtrex_main_site//rebuild/Longhorn/5692/Visit/3/QRSF70122/field_282_photo.jpg?42832,Ice Machine Cleaned and Disassembled,2025-10-07 00:00:00
GOOD,Cube separator grid is clearly visible with parallel dividers intact and properly installed between the evaporator and bin area.,231431,Ice Machine,P30386G,KM-1900SRJZ3,QRSF70122,LONGHORNSTEAKHOUSE,5692,3.0,https://filtrexone.filtrexservicegroup.com/oneTimeUAR/88237/134320128,https://storage.googleapis.com/filtrex_main_site//rebuild/Longhorn/5692/Visit/3/QRSF70122/field_424_photo.jpg?98949,Ice machine components Re-Assembled,2025-10-07 00:00:00
GOOD,"Cube separator is present, properly positioned, and shows no visible damage or cracks.",231431,Ice Machine,P30386G,KM-1900SRJZ3,QRSF70122,LONGHORNSTEAKHOUSE,5692,4.0,https://filtrexone.filtrexservicegroup.com/oneTimeUAR/90605/138023808,https://storage.googleapis.com/filtrex_main_site//rebuild/Longhorn/5692/Visit/4/QRSF70122/field_314_photo.jpg,Before cleaning bin,2026-03-16 00:00:00
GOOD,Cube separator grid is properly installed with parallel dividers intact and no visible damage or obstruction.,231431,Ice Machine,P30386G,KM-1900SRJZ3,QRSF70122,LONGHORNSTEAKHOUSE,5692,4.0,https://filtrexone.filtrexservicegroup.com/oneTimeUAR/90605/138023808,https://storage.googleapis.com/filtrex_main_site//rebuild/Longhorn/5692/Visit/4/QRSF70122/field_282_photo.jpg?8284,Ice Machine Cleaned and Disassembled,2026-03-16 00:00:00
GOOD,Cube separator grid with parallel dividers is clearly visible at the top of the evaporator section and appears to be properly installed and undamaged.,231431,Ice Machine,P30386G,KM-1900SRJZ3,QRSF70122,LONGHORNSTEAKHOUSE,5692,4.0,https://filtrexone.filtrexservicegroup.com/oneTimeUAR/90605/138023808,https://storage.googleapis.com/filtrex_main_site//rebuild/Longhorn/5692/Visit/4/QRSF70122/field_424_photo.jpg?16273,Ice machine components Re-Assembled,2026-03-16 00:00:00
GOOD,"Cube separator is properly installed in the ice bin, showing correct positioning between the evaporator and ice storage with no visible damage or misalignment.",231491,Ice Machine,P41557L,KM-2600SRJZ3,QRS198169,Olive Garden,6521,1.0,https://filtrexone.filtrexservicegroup.com/oneTimeUAR/82715/125925120,https://storage.googleapis.com/filtrex_main_site//rebuild/Olive-Garden/6521/Visit/1/QRS198169/field_185_photo.jpg,Bin control,2025-04-04 00:00:00
GOOD,Multiple cube separators are visible and properly installed in the ice machine bin with no apparent damage or misalignment.,231491,Ice Machine,P41557L,KM-2600SRJZ3,QRS198169,Olive Garden,6521,2.0,https://filtrexone.filtrexservicegroup.com/oneTimeUAR/87772/133702848,https://storage.googleapis.com/filtrex_main_site//rebuild/Olive-Garden/6521/Visit/2/QRS198169/field_313_photo.jpg?78453,Before evap cleaning,2025-10-13 00:00:00
GOOD,"Multiple cube separators are visible and properly installed with no visible damage, cracks, or misalignment.",231491,Ice Machine,P41557L,KM-2600SRJZ3,QRS198169,Olive Garden,6521,2.0,https://filtrexone.filtrexservicegroup.com/oneTimeUAR/87772/133702848,https://storage.googleapis.com/filtrex_main_site//rebuild/Olive-Garden/6521/Visit/2/QRS198169/field_45_photo.jpg?30736,Evap. After Cleaning,2025-10-13 00:00:00
GOOD,Cube separators are properly installed with intact plastic grid structure and parallel dividers showing no visible damage or deformation.,231491,Ice Machine,P41557L,KM-2600SRJZ3,QRS198169,Olive Garden,6521,4.0,https://filtrexone.filtrexservicegroup.com/oneTimeUAR/90839/138270720,https://storage.googleapis.com/filtrex_main_site//rebuild/Olive-Garden/6521/Visit/4/QRS198169/field_45_photo.jpg?85482,Evap. After Cleaning,2026-03-20 00:00:00
GOOD,Cube separators are properly installed in parallel configuration with no visible damage or cracks.,231492,Ice Machine,P41555L,KML-2600SRJZ3,QRS198143,Olive Garden,6521,2.0,https://filtrexone.filtrexservicegroup.com/oneTimeUAR/87772/133702848,https://storage.googleapis.com/filtrex_main_site//rebuild/Olive-Garden/6521/Visit/2/QRS198143/field_313_photo.jpg,Before evap cleaning,2025-10-13 00:00:00
GOOD,"Cube separator is properly installed between the evaporator and ice bin, with visible parallel dividers intact and functioning to separate falling ice cubes.",231492,Ice Machine,P41555L,KML-2600SRJZ3,QRS198143,Olive Garden,6521,2.0,https://filtrexone.filtrexservicegroup.com/oneTimeUAR/87772/133702848,https://storage.googleapis.com/filtrex_main_site//rebuild/Olive-Garden/6521/Visit/2/QRS198143/field_314_photo.jpg?14339,Before cleaning bin,2025-10-13 00:00:00
GOOD,"Two cube separators are visible, properly installed with parallel dividers intact and no apparent damage or obstruction.",231492,Ice Machine,P41555L,KML-2600SRJZ3,QRS198143,Olive Garden,6521,2.0,https://filtrexone.filtrexservicegroup.com/oneTimeUAR/87772/133702848,https://storage.googleapis.com/filtrex_main_site//rebuild/Olive-Garden/6521/Visit/2/QRS198143/field_45_photo.jpg,Evap. After Cleaning,2025-10-13 00:00:00
GOOD,"Cube separators are properly installed with parallel dividers intact, clean, and correctly positioned between the evaporator and bin area.",231492,Ice Machine,P41555L,KML-2600SRJZ3,QRS198143,Olive Garden,6521,4.0,https://filtrexone.filtrexservicegroup.com/oneTimeUAR/90839/138270720,https://storage.googleapis.com/filtrex_main_site//rebuild/Olive-Garden/6521/Visit/4/QRS198143/field_313_photo.jpg,Before evap cleaning,2026-03-20 00:00:00
GOOD,"The cube separator is properly installed in its correct position between the evaporator and bin, appears structurally intact with no visible cracks or damage.",231492,Ice Machine,P41555L,KML-2600SRJZ3,QRS198143,Olive Garden,6521,4.0,https://filtrexone.filtrexservicegroup.com/oneTimeUAR/90839/138270720,https://storage.googleapis.com/filtrex_main_site//rebuild/Olive-Garden/6521/Visit/4/QRS198143/field_4_photo.jpg?40769,Drop Zone Wiped Down,2026-03-20 00:00:00
GOOD,"The cube separator is properly installed between the evaporator and bin, showing the characteristic grid/divider design with parallel channels intact and undamaged.",232099,Ice Machine,P10172H,KMH-2100SRJZ3,QRSF70649,Olive Garden,6507,1.0,https://filtrexone.filtrexservicegroup.com/oneTimeUAR/84453/128641152,https://storage.googleapis.com/filtrex_main_site//rebuild/Olive-Garden/6507/Visit/1/QRSF70649/field_228_photo.jpg?61688,Cube Separator And Guide Mounting,2025-06-16 00:00:00
GOOD,Cube separator is properly installed with intact parallel dividers on both sides and clear ice passage path visible through the center.,232274,Ice Machine,P31417H,KM-2600SRJZ3,QRSF61500,Olive Garden,6512,2.0,https://filtrexone.filtrexservicegroup.com/oneTimeUAR/83903/127776960,https://storage.googleapis.com/filtrex_main_site//rebuild/Olive-Garden/6512/Visit/2/QRSF61500/field_228_photo.jpg?32361,Cube separator cannot be accessed due to screws in top and small space between unit and wall,2025-04-29 00:00:00
GOOD,"The cube separator grids are clearly visible with parallel dividers properly installed between the evaporator and bin, showing no visible damage or misalignment.",232274,Ice Machine,P31417H,KM-2600SRJZ3,QRSF61500,Olive Garden,6512,1.0,https://filtrexone.filtrexservicegroup.com/oneTimeUAR/82713/125925120,https://storage.googleapis.com/filtrex_main_site//rebuild/Olive-Garden/6512/Visit/1/QRSF61500/field_313_photo.jpg?24758,Before evap cleaning,2025-10-03 00:00:00
GOOD,"The cube separator grid with parallel vertical dividers is properly installed between the evaporator and bin, showing no visible damage or missing sections.",232274,Ice Machine,P31417H,KM-2600SRJZ3,QRSF61500,Olive Garden,6512,1.0,https://filtrexone.filtrexservicegroup.com/oneTimeUAR/82713/125925120,https://storage.googleapis.com/filtrex_main_site//rebuild/Olive-Garden/6512/Visit/1/QRSF61500/field_45_photo.jpg?24694,Evap. After Cleaning,2025-10-03 00:00:00
GOOD,"The black plastic grid separator with parallel dividers is clearly visible and properly installed between the evaporator and bin area, showing no visible damage or displacement.",232274,Ice Machine,P31417H,KM-2600SRJZ3,QRSF61500,Olive Garden,6512,1.0,https://filtrexone.filtrexservicegroup.com/oneTimeUAR/82713/125925120,https://storage.googleapis.com/filtrex_main_site//rebuild/Olive-Garden/6512/Visit/1/QRSF61500/field_282_photo.jpg?56153,Ice Machine Cleaned and Disassembled,2025-10-03 00:00:00
GOOD,"The cube separator grid is visible on the left side of the machine, properly installed with parallel dividers intact and no apparent damage.",232275,Ice Machine,N00459A,KM-2600SRJZ3,QRSF61499,Olive Garden,6512,2.0,https://filtrexone.filtrexservicegroup.com/oneTimeUAR/83903/127776960,https://storage.googleapis.com/filtrex_main_site//rebuild/Olive-Garden/6512/Visit/2/QRSF61499/field_379_photo.jpg,Does the water line change material,2025-04-29 00:00:00
GOOD,Cube separator is properly installed with intact parallel dividers on both sides and clear ice passage channel visible.,232275,Ice Machine,N00459A,KM-2600SRJZ3,QRSF61499,Olive Garden,6512,2.0,https://filtrexone.filtrexservicegroup.com/oneTimeUAR/83903/127776960,https://storage.googleapis.com/filtrex_main_site//rebuild/Olive-Garden/6512/Visit/2/QRSF61499/field_228_photo.jpg?18248,Cannot access cube separator due to top being screws in and unit being to close to wall,2025-04-29 00:00:00
GOOD,The cube separator grid is properly installed between the evaporator and bin with parallel dividers intact and no visible damage.,232275,Ice Machine,N00459A,KM-2600SRJZ3,QRSF61499,Olive Garden,6512,1.0,https://filtrexone.filtrexservicegroup.com/oneTimeUAR/82713/125925120,https://storage.googleapis.com/filtrex_main_site//rebuild/Olive-Garden/6512/Visit/1/QRSF61499/field_313_photo.jpg,Before evap cleaning,2025-10-03 00:00:00
GOOD,The cube separator grid is properly installed between the evaporator and bin with all parallel dividers intact and clean.,232275,Ice Machine,N00459A,KM-2600SRJZ3,QRSF61499,Olive Garden,6512,1.0,https://filtrexone.filtrexservicegroup.com/oneTimeUAR/82713/125925120,https://storage.googleapis.com/filtrex_main_site//rebuild/Olive-Garden/6512/Visit/1/QRSF61499/field_45_photo.jpg?23013,Evap. After Cleaning,2025-10-03 00:00:00
GOOD,"The cube separator grids are clearly visible, properly installed between the evaporator and bin area, with parallel dividers intact and no visible damage.",232275,Ice Machine,N00459A,KM-2600SRJZ3,QRSF61499,Olive Garden,6512,1.0,https://filtrexone.filtrexservicegroup.com/oneTimeUAR/82713/125925120,https://storage.googleapis.com/filtrex_main_site//rebuild/Olive-Garden/6512/Visit/1/QRSF61499/field_219_photo.jpg?89397,Remote condenser,2025-10-03 00:00:00
GOOD,"The cube separator grid is visible at the top of the image with parallel dividers properly installed between the evaporator and bin area, appearing undamaged and correctly positioned.",232275,Ice Machine,N00459A,KM-2600SRJZ3,QRSF61499,Olive Garden,6512,1.0,https://filtrexone.filtrexservicegroup.com/oneTimeUAR/82713/125925120,https://storage.googleapis.com/filtrex_main_site//rebuild/Olive-Garden/6512/Visit/1/QRSF61499/field_424_photo.jpg?39817,Ice machine components Re-Assembled,2025-10-03 00:00:00
GOOD,The cube separator grid is visible on the left side of the machine with parallel vertical dividers intact and properly installed between the evaporator section and bin area.,232275,Ice Machine,N00459A,KM-2600SRJZ3,QRSF61499,Olive Garden,6512,1.0,https://filtrexone.filtrexservicegroup.com/oneTimeUAR/82713/125925120,https://storage.googleapis.com/filtrex_main_site//rebuild/Olive-Garden/6512/Visit/1/QRSF61499/field_446_photo.jpg?36697,Remote condenser,2025-10-03 00:00:00
GOOD,The cube separator grid is clearly visible at the top of the image with proper parallel dividers and appears to be correctly installed and undamaged.,232466,Ice Machine,P30453K,KM-1900SRJZ3,QRSF64434,LONGHORNSTEAKHOUSE,5684,1.0,https://filtrexone.filtrexservicegroup.com/oneTimeUAR/84664/128888064,https://storage.googleapis.com/filtrex_main_site//rebuild/Longhorn/5684/Visit/1/QRSF64434/field_185_photo.jpg?69700,Bin control,2025-06-10 00:00:00
GOOD,Cube separator is properly installed with parallel dividers intact and no visible damage or missing components.,232466,Ice Machine,P30453K,KM-1900SRJZ3,QRSF64434,LONGHORNSTEAKHOUSE,5684,3.0,https://filtrexone.filtrexservicegroup.com/oneTimeUAR/89091/135678144,https://storage.googleapis.com/filtrex_main_site//rebuild/Longhorn/5684/Visit/3/QRSF64434/field_17_photo.jpg?58310,Before cleaning,2025-12-01 00:00:00
GOOD,Cube separator grid is properly installed with parallel dividers intact and no visible damage or obstruction.,232466,Ice Machine,P30453K,KM-1900SRJZ3,QRSF64434,LONGHORNSTEAKHOUSE,5684,3.0,https://filtrexone.filtrexservicegroup.com/oneTimeUAR/89091/135678144,https://storage.googleapis.com/filtrex_main_site//rebuild/Longhorn/5684/Visit/3/QRSF64434/field_45_photo.jpg?47331,Evap. After Cleaning,2025-12-01 00:00:00
GOOD,The cube separator grid with parallel white dividers is properly installed and shows no visible damage or missing sections.,232466,Ice Machine,P30453K,KM-1900SRJZ3,QRSF64434,LONGHORNSTEAKHOUSE,5684,3.0,https://filtrexone.filtrexservicegroup.com/oneTimeUAR/89091/135678144,https://storage.googleapis.com/filtrex_main_site//rebuild/Longhorn/5684/Visit/3/QRSF64434/field_424_photo.jpg?85135,Ice machine components Re-Assembled,2025-12-01 00:00:00
GOOD,Cube separator grid is visible with parallel dividers properly installed between the evaporator and bin area.,232466,Ice Machine,P30453K,KM-1900SRJZ3,QRSF64434,LONGHORNSTEAKHOUSE,5684,3.0,https://filtrexone.filtrexservicegroup.com/oneTimeUAR/89091/135678144,https://storage.googleapis.com/filtrex_main_site//rebuild/Longhorn/5684/Visit/3/QRSF64434/field_446_photo.jpg?5663,Not applicable,2025-12-01 00:00:00
